UDISE Code,English Title,Telugu Title
28171200408,ZPHS ATMAKUR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ఆత్మకూరు
28171200414,BAPUJI VIDYALAYAM ATMAKURU,బపుజి విద్యాలయం ఆత్మకూరు
28171200416,NIRMALA CBSE SCHOOL ATMAKUR,నిర్మల సీబీస్ పాఠశాల ఆత్మకూరు
28171200502,MPPS NIDAMARRU(AMBEDKAR),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నిదమర్రు (అంబేద్కర్)
28171200503,MPPS NIDAMARRU(R.CHETTU),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నిదమర్రు (అర్. చెట్టు)
28171200504,MPPS BAPIJI NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బపిజి నగర్
28171200506,SLM CHAITHNYA HS MGL,ఎస్.ఎల్.ఎం. చైత్న్య ఉన్నత పాఠశాల ఎం.జి.ఎల్.
28171200507,SKVS ORIENTAL HS MGL,ఎస్.కె.వి.ఎస్. ఓరియంటల్ ఉన్నత పాఠశాల ఎం.జి.ఎల్.
28171200511,KERALA PS MGL (NR BSNK),కేరళ ప్రాథమిక పాఠశాల ఎం.జి.ఎల్. (ఎన్.అర్. బి.ఎస్.ఎన్.కె.)
28171200514,SS CONCEPT SCHOOL MGL,ఎస్ ఎస్ కొన్సెప్త్ పాఠశాల ఎం.జి.ఎల్.
28171200515,S.K.R.P.SCHOOL MGL,ఎస్.కె.అర్.పి. పాఠశాల ఎం.జి.ఎల్.
28171200516,HIRA ISLAMIC SCHOOL MGL,హైరా ఇస్లామిక్ పాఠశాల ఎం.జి.ఎల్.
28171200518,ST FRANCIS EMS IST W MGL,ఎస్.టి. ఫ్రాన్సిస్ ఇంగ్లీష్ మీడియం పాఠశాల అయి.ఎస్.టి. డబల్యు. ఎం.జి.ఎల్.
28171200519,ST JOHNS PS 27 W MGL,ఎస్.టి. జాన్స్ ప్రాథమిక పాఠశాల 27 డబల్యు. ఎం.జి.ఎల్.
28171200520,SRI CHAITANYA TS 18 W,శ్రీ చైతన్య టి.ఎస్. 18 డబల్యు.
28171200521,SLM CHAITANYA TS DWNAGAR,ఎస్.ఎల్.ఎం. చైతన్య టి.ఎస్. ద్వాగర్
28171200527,Narayana School,నారాయణ పాఠశాల
28171200528,Amigos Kids School,అమిగోస్ కిడ్స్ పాఠశాల
28171200529,Indian Digital School,భారత డిజిటల్ పాఠశాల
28171200530,"DONBOSCO ENGLISH MEDIUM SCHOOL,MANGALAGIRI",డొంబిస్కోస్ ఇంగ్లీష్ మీడియం పాఠశాల మంగళగిరి
28171200601,ZPHS NIDAMARRU,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) నిదమర్రు
28171200603,SRI CHARITHA NIDAMARRU,శ్రీ చరిత నిదమర్రు
28171200604,SVEM SCH NIDAMARRU,స్వేం పాఠశాల నిదమర్రు
28171200605,MPPS HE NIDAMARRU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) హెచ్.ఈ. నిదమర్రు
28171200701,MPPS (HW) KAZA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (హెచ్.డబల్యు.) కాజా
28171200706,"SRI SRINIVASA VIDYA VIHAR, KAZA",శ్రీ శ్రీనివాస విద్యా విహార్ కాజా
28171200708,"DIPSITES PEDAGOGY SYSTEM UP SCHOOL,KAZA",డిపిటెస్ పెడగోజి సిస్టెం ప్రాధమికోన్నత పాఠశాల కాజా
28171200801,MPPS AA CHINAKAKANI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎ.ఎ. చినకకాని
28171200802,ZPHS CHINAKAKANI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) చినకకాని
28171200803,S V  SANTH CHINAKAKANI,ఎస్. వి. సంత్ చినకకాని
28171200804,MPPS HE CHINAKAKANI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) హెచ్.ఈ. చినకకాని
28171200901,MPPS MAIN PEDAVADLAPUDI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మెయిన్ పెదవడ్లపూడి
28171200902,MPPS LEG PVPUDI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) లెగ్ పిప్పుడి
28171200903,MPPS LEB PEDAVADLAPUDI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎల్.ఈ.బి. పెదవడ్లపూడి
28171200904,MPPS URDU PEDAVADLAPUDI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉర్దూ పెదవడ్లపూడి
28171200905,MPPS (LIC) PEDAVADLAPUDI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎల్.అయి.సి.) పెదవడ్లపూడి
28171200906,MPPS (CN) PEDAVADLAPUDI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (సి.ఎన్.) పెదవడ్లపూడి
28171200907,RCM AIDED PS PV PUDI,ఆర్ సిఎమ్ ఎయిడెడ్ ప్రాథమిక పాఠశాల పి.వి. పూడి
28171200910,ZPHS PEDAVADLAPUDI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పెదవడ్లపూడి
28171200911,ATPM HS PEDAVADLAPUDI,అత్ప్మ్ ఉన్నత పాఠశాల పెదవడ్లపూడి
28171200912,NAGARJUNA HS P V PUDI,నాగార్జున ఉన్నత పాఠశాల పి. వి. పూడి
28171200916,"VIJETA SCHOOL, PEDAVADLAPUDI",విజేత పాఠశాల పెదవడ్లపూడి
28171200920,NAGARJUNA PS PVPUDI,నాగార్జున ప్రాథమిక పాఠశాల పిప్పుడి
28171200921,PARDHASARADHI PUBLIC SCHOOL,పార్ధసరది పబ్లిక్ పాఠశాల
28171201101,MPPS (HW) NUTHAKKI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (హెచ్.డబల్యు.) నూతక్కి
28171201102,MPPS (SW) NUTHAKKI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.డబల్యు.) నూతక్కి
28171201104,MPPS (U) NUTHAKKI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) నూతక్కి
28171201105,VIGNANA V EMHS NUTHAKKI,విజ్ఞాన వి. EM ఉన్నత పాఠశాల నూతక్కి
28171201106,ZPHS NUTHAKKI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) నూతక్కి
28171201107,VIJANANA V E S NUTHAKKI,విజనన వి. ఈ. ఎస్. నూతక్కి
28171201108,"SREE AADITHYA E.M HIGH SCHOOL, NUTAKKI",శ్రీ ఆదిత్య EM ఉన్నత పాఠశాల నూటక్కి
28171290501,DNTG PS MANGALAGIRI,డి.ఎన్.టి.జి. ప్రాథమిక పాఠశాల మంగళగిరి
28171290502,MURTHY PS MANGALAGIRI,మూర్తి ప్రాథమిక పాఠశాల మంగళగిరి
28171290503,"MPL PS, 7TH WARD, MANGALAGIRI",పురపాలక ప్రాథమిక పాఠశాల 7 టి.హెచ్. వార్డ్ మంగళగిరి
28171290504,MPL PS (LEB) MANGALAGIRI,పురపాలక ప్రాథమిక పాఠశాల (ఎల్.ఈ.బి.) మంగళగిరి
28171290505,MPL PS INDIRA NAGAR MGL,పురపాలక ప్రాథమిక పాఠశాల ఇందిరా నగర్ ఎం.జి.ఎల్.
28171290507,MPL PS(KRC) MANGALAGIRI,పురపాలక ప్రాథమిక పాఠశాల (కె.అర్.సి.) మంగళగిరి
28171290508,MPL PS(BFS) MANGALAGIRI,పురపాలక ప్రాథమిక పాఠశాల (బి.ఎఫ్.ఎస్.) మంగళగిరి
28171290509,MPL MUSLIM (B) MGL,పురపాలక ముస్లిం (బి.) ఎం.జి.ఎల్.
28171290510,MPL PS(U)GIRLS9WARD MGL,పురపాలక ప్రాథమిక పాఠశాల (యు.) గర్ల్స్ 9 వార్డ్ ఎం.జి.ఎల్.
28171290511,MPL PS(WC) MGL,పురపాలక ప్రాథమిక పాఠశాల (డబల్యు.సి.) ఎం.జి.ఎల్.
28171290512,RCM AIDED PS MANGALAGIRI,ఆర్ సిఎమ్ ఎయిడెడ్ ప్రాథమిక పాఠశాల మంగళగిరి
28171290513,MPPS BAPAIAHNAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బపైహైనాగర్
28171290514,MPL PS 3RD WARD MGL,పురపాలక ప్రాథమిక పాఠశాల 3 అర్.డి. వార్డ్ ఎం.జి.ఎల్.
28171290515,MPL UPS SRAMIKA NGR,పురపాలక ప్రాథమికోన్నత పాఠశాల శ్రామిక ఎన్.జి.అర్.
28171290516,MPL PS(BR NAGAR) MGL,పురపాలక ప్రాథమిక పాఠశాల (బి.అర్. నగర్) ఎం.జి.ఎల్.
28171290517,MPL PS(LEG) MGL,పురపాలక ప్రాథమిక పాఠశాల (లెగ్) ఎం.జి.ఎల్.
28171290518,MPL PS(GR) MGL,పురపాలక ప్రాథమిక పాఠశాల (జి.అర్.) ఎం.జి.ఎల్.
28171290519,MPL PS(APSP) MGL,పురపాలక ప్రాథమిక పాఠశాల (ఆపీసీపీ) ఎం.జి.ఎల్.
28171290520,MPL UPS BHL 22WARD,పురపాలక ప్రాథమికోన్నత పాఠశాల బి.హెచ్.ఎల్. 22 వార్డ్
28171290521,MPL HS  (WC) MGLM,పురపాలక ఉన్నత పాఠశాల (డబల్యు.సి.) ఎం.జి.ఎల్.ఎం.
28171290522,CK JRC HS MANGALAGIRI,సి.కె. జె.అర్.సి. ఉన్నత పాఠశాల మంగళగిరి
28171290531,"VANI HIGH SCHOOL, MAIN BAZAR, MANGALAGIRI",వాణి ఉన్నత పాఠశాల మెయిన్ బజార్ మంగళగిరి
28171290534,SRI SAI APEX PBLC MGL,శ్రీ సాయి అపెక్స్ పి.బి.ఎల్.సి. ఎం.జి.ఎల్.
28171290535,ARAVINDA MODEL MGL,అరవింద మోడల్ ఎం.జి.ఎల్.
28171290541,SRI SARASWA MANGALAGIRI,శ్రీ సరస్వ మంగళగిరి
28171290542,NEW KENNEDY MANGALAGIRI,కొత్త కెన్నడీ మంగళగిరి
28171290543,LB SSS MANGALAGIRI,ఎల్.బి. ఎస్.ఎస్.ఎస్. మంగళగిరి
28171290547,SLM CH HS MANGALAGIRI,ఎస్.ఎల్.ఎం. సి.హెచ్. ఉన్నత పాఠశాల మంగళగిరి
28171290557,DARSEGHA -E- ISLAMI UPS MGL,దర్శేఘ ఈ. ఇస్లామీ ప్రాథమికోన్నత పాఠశాల ఎం.జి.ఎల్.
28171290558,AVINDRA BARATHI PS MGL,అవింద్ర బారతీ ప్రాథమిక పాఠశాల ఎం.జి.ఎల్.
28171290565,AKSHARA BHARATI PUBLIC SCHOOL,అక్షర భారతి పబ్లిక్ పాఠశాల
28171300101,MPPS PAMULAPADU(KC),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పాములపాడు (కె.సి.)
28171300102,MPPS URDU PAMULAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉర్దూ పాములపాడు
28171300103,MPPS PAMULAPADU(DG TO PS),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పాములపాడు (డి.జి. టి.ఓ. ప్రాథమిక పాఠశాల)
28171300201,MPPS BEJATHPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బేజాత్పురం
28171300202,MPPS MUKKAMALA(DG TO PS),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ముక్కమల (డి.జి. టి.ఓ. ప్రాథమిక పాఠశాల)
28171300301,MPPS LACHANNA GUDIPUDI(DG TO PS),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) లచ్చన్న గుడిపూడిపుడి (డి.జి. టి.ఓ. ప్రాథమిక పాఠశాల)
28171300401,MPPS HE MOTHADAKA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) హెచ్.ఈ. మొతడాడక
28171300402,MPPS  L E MOTHADAKA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎల్. ఈ. మొతడాడక
28171300504,MPPS NIDUMUKKALA (OLD UP),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నిడుముక్కల (పాత ప్రాధమికోన్నత)
28171300505,ZPHS NIDUMUKKALA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) నిడుముక్కల
28171300601,MPPS EAST TADIKONDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఈస్ట్ తాడికొండ
28171300602,MPPS (WS) TADIKONDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (డబల్యు.ఎస్.) తాడికొండ
28171300603,MPPS (LE) TADIKONDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎల్.ఈ.) తాడికొండ
28171300604,MPPS (YC) TADIKONDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (వై.సి.) తాడికొండ
28171300605,MPPS (URDU) TADIKONDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఉర్దూ) తాడికొండ
28171300606,MPPS BADEPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బడేపురం
28171300607,MPPS (CC) TADIKONDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (సి.సి.) తాడికొండ
28171300608,GOVT PS TADIKONDA,ప్రభుత్వ ప్రాథమిక పాఠశాల తాడికొండ
28171300610,AIDED VV PS TADIKONDA,ఎయిడెడ్ వి.వి. ప్రాథమిక పాఠశాల తాడికొండ
28171300613,MPUPS TADIKONDA (AA),మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) తాడికొండ (ఎ.ఎ.)
28171300614,MPUPS TADIKONDA(NORTH),మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) తాడికొండ (నోర్త్)
28171300617,SVV HS TADIKONDA,ఎస్.వి.వి. ఉన్నత పాఠశాల తాడికొండ
28171300618,SMVS PS TADIKONDA,ఎస్.ఎం.వి.ఎస్. ప్రాథమిక పాఠశాల తాడికొండ
28171300619,SRI S S HS TADIKONDA,శ్రీ ఎస్. ఎస్. ఉన్నత పాఠశాల తాడికొండ
28171300620,APSW RESIDENTIAL SCHOOL FOR BOYS,ఆప్స్ రెసిడెన్షియల్ పాఠశాల ఫోర్ బాయ్స్ బాలురు
28171300624,MARGADARSI CONCEPT,మార్గదర్శి కొన్సెప్త్
28171300626,SRI SAINADHA VIDYAPEET,శ్రీ సైనథ విద్యాపీట్
28171300627,SAI SATYA  SRI ELE.SCHOOL,సాయి సత్య శ్రీ ఈ.ఎల్.ఈ. పాఠశాల
28171300629,SRI SAINADHA VID PS,శ్రీ సైనథ వి.అయి.డి. ప్రాథమిక పాఠశాల
28171300701,MPPS PONNEKALLU (MODEL),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పొన్నేకల్లు (మోడల్)
28171300702,MPPS PONNEKALLU (URDU),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పొన్నేకల్లు (ఉర్దూ)
28171300703,MPPS PONNEKALLU KB,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పొన్నేకల్లు కె.బి.
28171300704,MPPS PONNEKALLU  STC,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పొన్నేకల్లు ఎస్.టి.సి.
28171300705,ZPHS PONNEKALLU,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పొన్నేకల్లు
28171300711,SSR PS PONNEKALLU,ఎస్.ఎస్.అర్. ప్రాథమిక పాఠశాల పొన్నేకల్లు
28171300713,SRI SAI HS PONNEKALLU,శ్రీ సాయి ఉన్నత పాఠశాల పొన్నేకల్లు
28171300801,MPPS RAVELA(AM),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రావేళ (ఎ.ఎం.)
28171300802,MPPS RAVELA (LE),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రావేళ (ఎల్.ఈ.)
28171300803,MPPS RAVELA (AA),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రావేళ (ఎ.ఎ.)
28171300805,MPUPS RAVELA (URDU),మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) రావేళ (ఉర్దూ)
28171300806,ZPHS RAVELA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) రావేళ
28171300807,KVPS RAVELA,కె.వి.పి.ఎస్. రావేళ
28171300901,MPPS (LE)  BANDARUPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎల్.ఈ.) బందరుపల్లి
28171300902,MPPS GARIKAPADU (HE),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గరికపాడు (హెచ్.ఈ.)
28171300903,MPPS ENUMULAPENTA(LE),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎనుములపెంట (ఎల్.ఈ.)
28171300904,MPPS BANDARUPALLI(STC),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బందరుపల్లి (ఎస్.టి.సి.)
28171300905,MPUPS BANDARUPALLI,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) బందరుపల్లి
28171301001,MPPS PHANIDARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఫనిదరం
28171301002,MPUPS DAMARAPALLI,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) దామరపల్లి
28171301101,MPPS TATIREDDIPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తతిరెడ్డిపాలెం
28171301102,MPPS KOLLIKONDAPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కొల్లికొండపాలెండెలెం
28171301104,MPUPS LAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) లామ్
28171301107,SAI DATTA PUBLIC SCHOOL,సాయి దత్త పబ్లిక్ పాఠశాల
28171301110,"SRI SAI UP SCHOOL, LAM",శ్రీ సాయి ప్రాధమికోన్నత పాఠశాల లామ్
28171301201,MPPS (LE) KANTHERU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎల్.ఈ.) కంతేరు
28171301202,MPPS KANTHERU(HE),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కంతేరు (హెచ్.ఈ.)
28171301203,SRI VISWA S PS KANTHERU,శ్రీ విశ్వ ఎస్. ప్రాథమిక పాఠశాల కంతేరు
28171400102,MPPS GARAPADU BC,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గరపాడు బి.సి.
28171400201,MPUPS HUSSAIN NAGARAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) హుస్సేన్ నగరం
28171400401,MPPS 75 THALLUR (JB),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) 75 తల్లూరు (జె.బి.)
28171400402,MPPS 75 THALLUR HW,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) 75 తల్లూరు హెచ్.డబల్యు.
28171400403,MPPS PARASA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పరస
28171400404,ZPHS 75 THALLUR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) 75 తల్లూరు
28171400407,S.V.V.N.H.SCHOOL,ఎస్.వి.వి.ఎన్.హెచ్. పాఠశాల
28171400501,MPPS KASIPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కసిపాడు
28171400502,MPPS THAMMAVARAM HW,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తమ్మవరం హెచ్.డబల్యు.
28171400503,MPPS (U)THAMMAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) తమ్మవరం
28171400504,MPPS KASIPADU HW,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కసిపాడు హెచ్.డబల్యు.
28171400505,MPUPS THAMMAVARAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) తమ్మవరం
28171400601,MPPS BALUSUPADU(LE),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బలుసుపడు (ఎల్.ఈ.)
28171400602,MPUPS BALUSUPADU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) బలుసుపడు
28171400701,MPPS KAMBHAMPADU DPEP,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కంభంపాడు డి.పి.ఈ.పి.
28171400702,MPUPS KAMBHAMPADU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) కంభంపాడు
28171400801,MPUPS JALALPURAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) జలాల్పురం
28171400901,MPPS (U)PATIBANDLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) పతిబండ్ల
28171400903,RCM(A)S PATIBANDLA,ఆర్ సిఎమ్ (ఎ.) ఎస్. పతిబండ్ల
28171400904,RCMHS PATIBANDLA,అర్.సి.ఎం.హెచ్.ఎస్. పతిబండ్ల
28171401001,MPPS MUSSAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ముస్సాపురం
28171401101,MPPS LINGAMGUNTLA HW,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) లింగంగుంట్ల హెచ్.డబల్యు.
28171401102,MPPS(U)PODAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) పొడపడు
28171401103,RCMPS PODAPADU,ఆర్.సి.ఎమ్. ప్రాథమిక పాఠశాల పొడపడు
28171401201,MPPS CHINNAMAKKENA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చిన్నమక్కెన
28171401301,MPPS PEDAKURAPADU JB,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పెదకురపుడు జె.బి.
28171401302,MPPS PEDAKURAPADU HW,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పెదకురపుడు హెచ్.డబల్యు.
28171401303,MPUPS (U)PEDAKURAPADU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) (యు.) పెదకురపుడు
28171401305,MPPS ABBARAJUPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అబ్బరాజూపాలెం
28171401307,MPPS (G) PEDAKURAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (జి.) పెదకురపుడు
28171401308,RCMPS PEDAKURAPADU,ఆర్.సి.ఎమ్. ప్రాథమిక పాఠశాల పెదకురపుడు
28171401309,ZPHS PEDAKURAPADU,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పెదకురపుడు
28171401310,SRIKAKATIYA HIGH SCHOOL,శ్రీకాకతియా ఉన్నత పాఠశాల
28171401315,VIJAYA V LPADU,విజయ వి. ల్పాడు
28171401316,ST.ANNS EMS PK PADU,ఎస్.టి. ఆన్స్ ఇంగ్లీష్ మీడియం పాఠశాల పి.కె. పాడు
28171401319,BISHOP BALI EMHS PKPADU,బీషోప్ బాలీ EM ఉన్నత పాఠశాల పక్పడు
28171401320,SRI CHAITANYA HS PKPADU,శ్రీ చైతన్య ఉన్నత పాఠశాల పక్పడు
28171401401,MPPS (U)LAGADAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) లగడపాడు
28171401402,MPPS KANNEGANDLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కన్నెగండ్ల
28171401403,MPPS LAGADAPADU HW,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) లగడపాడు హెచ్.డబల్యు.
28171401404,MPPS LAGADAPADU DPEP,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) లగడపాడు డి.పి.ఈ.పి.
28171401405,MPPS LAGADAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) లగడపాడు
28171500101,MPPS BHRUGUBANDA (HE),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) భృగుబంద (హెచ్.ఈ.)
28171500102,MPPS BHRUGUBANDA(LE),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) భృగుబంద (ఎల్.ఈ.)
28171500103,MPUPS KANDULAVARIPALEM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) కండులవారిపాలిపాలెం
28171500104,ZPHS BHRUGUBANDA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) భృగుబంద
28171500108,SRI SAISIDHARTHA SCHOOL BHRUGUBANDA,శ్రీ సైసిధార్థ పాఠశాల భృగుబంద
28171500201,MPPS PAKALAPADU(LE),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పాకలపాడు (ఎల్.ఈ.)
28171500202,MPPS GOGULAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గోగులపాడు
28171500203,MPPS PAKALAPADU DPEP,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పాకలపాడు డి.పి.ఈ.పి.
28171500204,MPUPS PAKALAPADU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) పాకలపాడు
28171500301,MPPS RENTAPALLA(HE),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రెంటపల్లా (హెచ్.ఈ.)
28171500302,MPPS RENTAPALLA(LE),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రెంటపల్లా (ఎల్.ఈ.)
28171500303,ZPHS RENTAPALLA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) రెంటపల్లా
28171500305,LITTLE FLOWER C RPALLA,లిటిల్ ఫ్లవర్ సి. ర్పల్ల
28171500402,MPPS KATTAMURU(SC1),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కట్టమూరు (ఎస్ సి 1)
28171500403,MPPS KATTAMURU(SC2),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కట్టమూరు (ఎస్ సి 2)
28171500404,MPPS KATTAMURU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కట్టమూరు
28171500502,MPPS KOTHA GORANTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కొత్త గోరంట్ల
28171500601,MPPS GUJJARLAPUDI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గుజ్జర్లపూలపుడి
28171500602,MPPS BHATLURU DPEP,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) భట్లూరు డి.పి.ఈ.పి.
