UDISE Code,English Title,Telugu Title
28211700106,MPPS(SPL) NANNUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) నన్నూరు
28211700107,ZPHS NARNOOR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) నార్నర్నర్
28211700111,"SRI SHARADA PUBLIC PS, NARNOOR",శ్రీ శారద పబ్లిక్ ప్రాథమిక పాఠశాల నార్నర్నర్
28211700114,"CV RAMAN CONCEPT SCHOOL, NANOOR",సి.వి. రామాన్ కొన్సెప్త్ పాఠశాల నానూర్
28211700115,"SIR NEW TON PS EM SCHOOL, NANOOR",సీర్ కొత్త టన్ ప్రాథమిక పాఠశాల EM పాఠశాల నానూర్
28211700121,"SRI SARADA EM TM HS, NANNUR, ORVAKAL",శ్రీ శారద EM TM ఉన్నత పాఠశాల నన్నూరు ఓర్వకల్
28211700203,MPPS PUDICHERLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పుడిచర్ల
28211700204,MPPS PURICHERLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పురిచర్ల
28211700205,ZPHS PURICHERLA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పురిచర్ల
28211700301,MPUPS KETHAVARAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) కేతవరం
28211700401,MPPS KANNAMADAKALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కన్నమాడకాల
28211700402,ZPHS KANNAMADAKALA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) కన్నమాడకాల
28211700501,MPPS THIPPAYAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తిప్పయపాల్లే
28211700601,MPPS SAKUNALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సకునాల
28211700602,ZPHS SAKUNALA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) సకునాల
28211700702,MPPS GUMMATAM THANDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గుమ్మటం థాంద
28211700805,"ROYAL SCHOOL, HUSSAINAPURAM",రాయల్ పాఠశాల హుస్సైనపురం
28211700806,SISTER SUDHA UP SCHOOL HUSSINAPURAM,సిస్టర్ సుధా ప్రాధమికోన్నత పాఠశాల హుస్సీనపురం
28211700901,MPUPS N.KONTHALAPADU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఎన్. కొంతాలపాడు
28211701001,MPPS GUTTAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గుట్టపడు
28211701102,ZPHS ORVAKAL,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ఓర్వకల్
28211701103,"CHARLY PRIMARY SCHOOL, ORVAKAL",చార్లీ ప్రాథమిక పాఠశాల ఓర్వకల్
28211701104,"GOLDENWAY UPPER PRIMARY SCHOOL, ORVAKAL",గోల్డెన్వాయ్ ఉప్పర్ ప్రాథమిక పాఠశాల ఓర్వకల్
28211701108,"USHAKIRAN TALENT SCHOOL, ORVAKAL HUSSAINAPURAM",ఉషాకీరణ్ టలెంట్ పాఠశాల ఓర్వకల్ హుస్సైనపురం
28211701109,"BALABHARATHI PS, ORVAKAL",బలభరతి ప్రాథమిక పాఠశాల ఓర్వకల్
28211701110,"BALABHARATHI HS, ORVAKAL",బలభరతి ఉన్నత పాఠశాల ఓర్వకల్
28211701111,KGBV  ORVAKAL,కస్తూర్బా గాంధీ బాలికా విద్యాలయ (KGBV) ఓర్వకల్
28211701115,"A.P MODEL SCHOOL, ORVAKAL",ఎపి మోడల్ పాఠశాల ఓర్వకల్
28211701201,MPPS MEEDIVEMULA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మీడివెముల
28211701202,ZPHS MEEDIVEMULA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) మీడివెముల
28211701301,MPPS(R) LODDIPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అర్.) లొడ్డిపల్లె
28211701302,MPPS(HW) LODDIPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (హెచ్.డబల్యు.) లొడ్డిపల్లె
28211701303,GOVT.HS LODDIPALLE,ప్రభుత్వ ఉన్నత పాఠశాల లొడ్డిపల్లె
28211701501,MPPS (R) UYYALAWADA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అర్.) ఉయ్యాలవాడ
28211701502,MPPS (HW) UYYALAWADA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (హెచ్.డబల్యు.) ఉయ్యాలవాడ
28211701503,MPPS (U) UYYALAWADA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) ఉయ్యాలవాడ
28211701507,"SRI VIDYANIKETHAN UP SCHOOL, UYYALAWADA",శ్రీ విద్యానికేతన్ ప్రాధమికోన్నత పాఠశాల ఉయ్యాలవాడ
28211701701,MPPS KALVA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కల్వా
28211701702,MPP GUDUMBAVI THANDA,మండల ప్రజా పరిషత్ గుడుంబవి థాంద
28211701703,MPPS KALVABUGGA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కల్వబుగ్గా
28211701704,"SRI BUGGA RAMESWARA PS,KALVA BUGGA",శ్రీ బుగ్గ రామేశ్వర ప్రాథమిక పాఠశాల కల్వా బుగ్గ
28211701705,"KAKATIYA PS, KALVA BUGGA",కాకతీయ ప్రాథమిక పాఠశాల కల్వా బుగ్గ
28211701706,MPUPS(U) KALVA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) (యు.) కల్వా
28211701707,APRS (B) KALVA BUGGA,ఆపృష్స్ (బి.) కల్వా బుగ్గ
28211701708,"SRI BUGGA RAMESWARA HS,KALVA BUGGA",శ్రీ బుగ్గ రామేశ్వర ఉన్నత పాఠశాల కల్వా బుగ్గ
28211701709,"KAKATIYA H.S, KALVA BUGGA",కాకతీయ ఉన్నత పాఠశాల కల్వా బుగ్గ
28211701801,MPPS PALAKOLANU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పాలకొలను
28211701901,MPPS CHENNAMCHETTIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చెన్నంచెట్టిపల్లి
28211701902,MPPS SOMYAJULAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సొమ్యాజులాపల్లె
28211701903,ZPHS SOMYAJULAPALLE,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) సొమ్యాజులాపల్లె
28211702002,MPUPS KOMAROLU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) కోమరోలు
28211800101,MPPS(R) PARLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అర్.) పార్ల
28211800102,MPPS(HW) PARLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (హెచ్.డబల్యు.) పార్ల
28211800103,ZPHS PARLA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పార్ల
28211800201,MPPS A.GOKULAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎ. గోకులపాడు
28211800202,MPPS NERAWADA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నెరవడ
28211800203,ZPHS A.GOKULAPADU,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ఎ. గోకులపాడు
28211800301,MPPS PEDDAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పెద్దపాడు
28211800302,MPPS(HW) PEDDAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (హెచ్.డబల్యు.) పెద్దపాడు
28211800303,MPPS A.NAGALAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎ. నాగలాపురం
28211800304,ZPHS PEDDAPADU,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పెద్దపాడు
28211800305,GOVT.HS(GIRLS) PEDDAPADU,ప్రభుత్వ ఉన్నత పాఠశాల (గర్ల్స్) పెద్దపాడు
28211800315,"A P  MODEL SCHOOL, PEDDAPADU",ఎ. పి. మోడల్ పాఠశాల పెద్దపాడు
28211800316,KR EM UP SCHOOL PEDDAPADU,కె.అర్. EM ప్రాధమికోన్నత పాఠశాల పెద్దపాడు
28211800401,"C.V.M.A.C.ELE S, SHARIN NAGAR, KALLUR",సి.వి.ఎం.ఎ.సి. ఈ.ఎల్.ఈ. ఎస్. షరీన్ నగర్ కల్లురు
28211800402,"ADARISHA VIDYA MANDR HIGH, NEAR VARTHA OFFICE",అదరిష విద్యా మాండ్రర్డ ఉన్నత సమీపంలో వర్త ఆఫీస్
28211800404,"SRI SANTHI NIKETHAN SCHOOL, IE ROAD, KALLUR",శ్రీ శాంతి నికేతన్ పాఠశాల అయి.ఈ. రోడ్ కల్లురు
28211800406,"UNIQUE E/M S, ABBAS NAGAR, KALLUR",యునిక్వే EM ఎస్. అబ్బస్ నగర్ కల్లురు
28211800407,"MPPS KRISHNA NAGAR, KALLUR",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కృష్ణ నగర్ కల్లురు
28211800410,"JYOTHI PRIYANKA U P S, KALLUR ESTATE,KALLUR",జ్యోతి ప్రియంక యు. పి. ఎస్. కల్లురు ఇస్తేట్ కల్లురు
28211800412,"MPPS GANESH NAGAR, KALLUR",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గనేష్ నగర్ కల్లురు
28211800413,"PRATHIBHA MODEL S,ENGINEERS COLONY, KALLUR",ప్రతిభ మోడల్ ఎస్. ఇంజనీర్స్ కాలనీ కల్లురు
28211800414,"TAGORE E/M S, KALLUR",ఠాగూర్ EM ఎస్. కల్లురు
28211800415,"RAVINDRA VIDYANIKETHAN, ABBAS  NAGAR, KALLUR",రవీంద్ర విద్యానికేతన్ అబ్బస్ నగర్ కల్లురు
28211800416,"SHRI ADITYA VIDYANILAYAM,KALLUR",శ్రీ ఆదిత్య విద్యానీళయం కల్లురు
28211800417,"VIJETHA PRIMARY SCHOOL, B.CAMP,KALLUR",విజేత ప్రాథమిక పాఠశాల బి. కాంప్ కల్లురు
28211800418,"SREE SRINIVASA P.S, SOMAPPA COLONY, B.CAMP",శ్రీ శ్రీనివాస ప్రాథమిక పాఠశాల సోమప్ప కాలనీ బి. కాంప్
28211800419,"RAVINDRA EM SCH GIRL, ABBAS NAGAR,KALLUR",రవీంద్ర EM పాఠశాల గిర్ల్ అబ్బస్ నగర్ కల్లురు
28211800427,"VIGNANA SUDHA EM/TM S, MUZAFFAR NAGAR",విజ్ఞాన సుధా EM&TM ఎస్. ముజఫర్ నగర్
28211800429,"SRI MEDHA VIDYALAYA, GOVARDHAN NAGAR",శ్రీ మేధ విద్యాలయ గవర్ధన్ నగర్
28211800459,"SKGRAMMER S, ADITYA NAGAR, KALLUR",స్క్రామర్ ఎస్. ఆదిత్య నగర్ కల్లురు
28211800460,"ESWAR ENGLISH MEDIUM S, VENKATESHWARA NAGAR, KALLUR",ఈశ్వర్ ఇంగ్లీష్ మీడియం ఎస్. వెంకటేశ్వర నగర్ కల్లురు
28211800461,"SRI URUKUNDA ERANNA VIDYA NILAYAM, APHB COLONY, KALLUR",శ్రీ ఉరుకుందా ఎరన్నా విద్యా నిలయం అఫ్బ్ కాలనీ కల్లురు
28211800464,"ST CLARET S, SAP CAMP, KALLUR",ఎస్.టి. క్లారెట్ ఎస్. సాప్ కాంప్ కల్లురు
28211800465,"KGBV, LAKSHMIPURAM, KALLUR",కస్తూర్బా గాంధీ బాలికా విద్యాలయ (KGBV) లక్ష్మీపురం కల్లురు
28211800469,"GOVT., PS, KALLUR",ప్రభుత్వ ప్రాథమిక పాఠశాల కల్లురు
28211800470,"ST.THOMAS UP SCHOOL, KALLUR",ఎస్.టి. తోమస్ ప్రాధమికోన్నత పాఠశాల కల్లురు
28211800471,"APREIS(MINORITY), KALLUR",అప్రిస్ (మైనోరిటీ) కల్లురు
28211800472,"CAMBRIDGE E.M SCHOOL, KALLUR",కాంబ్రిడ్జ్ EM పాఠశాల కల్లురు
28211800474,"VIJETHA VIDYALAYA E.M S, SREE RAM NAGAR, KALLUR",విజేత విద్యాలయ EM ఎస్. శ్రీ RAM నగర్ కల్లురు
28211800475,"RAVINDRA E.M SCHOOL, MAHDAVI NAGAR, KALLUR",రవీంద్ర EM పాఠశాల మహదవి నగర్ కల్లురు
28211800476,"RAVIDRA TALENT SCHOOL, NEAR REDDY REVENUE COLONY",రావిద్ర టలెంట్ పాఠశాల సమీపంలో రెడ్డి రెవెన్యూ కాలనీ
28211800479,"SHANTHI VIDYA MANDIR, KALLUR",శాంతి విద్యా మందిర్ కల్లురు
28211800480,"VIJETHA UP SCHOOL, THADAKANAPALLI",విజేత ప్రాధమికోన్నత పాఠశాల తదకనపల్లి
28211800483,"ZPHS,W.C. COLONY, KALLUR",జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) డబల్యు.సి. కాలనీ కల్లురు
28211800486,"RAVINDRA EM HIGH SCHOOL, MADHAVI NAGAR, KALLUR",రవీంద్ర EM ఉన్నత పాఠశాల మధావి నగర్ కల్లురు
28211800487,"RIVDRA TALENT HIGHSCHOOL,REVENUE COLONY,KALLUR",రివ్ద్ర టలెంట్ హైస్కోల్ రెవెన్యూ కాలనీ కల్లురు
28211800489,"VKM'S LEADERS HIGH SCHOOL, KALLUR",వి.కె.ఎం.ఎస్. లీడర్స్ ఉన్నత పాఠశాల కల్లురు
28211800491,"SRI RAM VIDYA UPS, IGBC COLONY, KALLUR",శ్రీ RAM విద్యా ప్రాథమికోన్నత పాఠశాల ఇగ్బీ కాలనీ కల్లురు
28211800493,"RAMAKRISHNA EM SCHOOL, KRISHNA NAGAR,KALLUR",రామకృష్ణ EM పాఠశాల కృష్ణ నగర్ కల్లురు
28211800495,"RAMAKRISHNA HS,KRISHNA NAGAR, KALLUR",రామకృష్ణ ఉన్నత పాఠశాల కృష్ణ నగర్ కల్లురు
28211800499,"MADARASA-E-ARBIA MISBAHUL ULOOM, WEAKAR SECTION COLONY, KALLUR",మదరస ఈ. అర్బియా మిస్బహుల ఉలూమ్ వీకర్ సెక్షన్ కాలనీ కల్లురు
28211800501,MPPS PANDIPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పండిపాడు
28211800502,GSNR VIDYA NIKETAN,జి.ఎస్.ఎన్.అర్. విద్యా నికేతన్
28211800503,G.S.N.R VIDYA NIKETHAN,జి.ఎస్.ఎన్.అర్. విద్యా నికేతన్
28211800505,"SUNRISE EM UPS, PANDIPADU, KALLUR(M)",సున్రీస్ EM ప్రాథమికోన్నత పాఠశాల పండిపాడు కల్లురు (ఎం.)
28211800602,A.B.M LAXMIPURAM,ఎ.బి.ఎం. లక్ష్మీపురం
28211800603,MPUPS PEDDA KOTTALA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) పెదా కొట్టాల
28211800605,"RAMAKRISHAN V.M, LAXMIPURAM",రామకృష్ణ వి.ఎం. లక్ష్మీపురం
28211800702,MPPS SALKAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సలకపురం
28211800801,MPPS K.MARKAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కె. మర్కాపురం
28211800901,MPPS CHINNAKOTTALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చిన్నకొట్టాల
28211800902,MPUPS BASTIPADU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) భాస్తిపాడు
28211800903,"MANI SAI EM UP SCHOOL, BASTIPADU",మని సాయి EM ప్రాధమికోన్నత పాఠశాల భాస్తిపాడు
28211801002,MPPS P.TEKUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పి. టీకూరు
28211801003,MPPS DODDIPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) దొడ్డిపాడు
28211801004,"MANI SAI CONCEPT UP SCHOOL, P.TEKUR",మని సాయి కొన్సెప్త్ ప్రాధమికోన్నత పాఠశాల పి. టీకూరు
28211801005,"PRAGATHI VIDYA NILAYAM, P.TEKUR",ప్రేగతి విద్యా నిలయం పి. టీకూరు
28211801101,MPPS DUPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) దూపాడు
28211801102,MPPS ASWARTHAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అస్వర్థపురం
28211801201,MPPS VAMASAMUDRAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వమసముద్రం
28211801203,MPPS(U)THADAKANAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) తదకనపల్లి
28211801204,MPPS THADAKANAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తదకనపల్లి
28211801205,VALILALA VARMA SWAROOF UP SCHOOL THADKANAPALLI,వాళిలల వర్మ స్వరోఫ్ ప్రాధమికోన్నత పాఠశాల తద్కనాపల్లి
28211801206,"VAVILALA VARMA AND SWARUP RURAL EM HS,OBULAPURAM",వావిలల వర్మ అండ్ స్వరుప్ రూరాల్ EM ఉన్నత పాఠశాల ఓబులపురం
28211801207,ZPHS THADAKANAPALLE,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) తదకనపల్లి
28211801303,MPPS CHINNA TEKUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చిన్న టీకూరు
28211801304,ZPHS CHINNA TEKUR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) చిన్న టీకూరు
28211801305,VISWA GEETHIKA UPS,విశ్వ గీతిక ప్రాథమికోన్నత పాఠశాల
28211801308,RAMU EM PS CHINNA TEKUR,రాము EM ప్రాథమిక పాఠశాల చిన్న టీకూరు
28211801401,MPPS CHETLA MALLAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చెట్లా మల్లపురం
28211801501,NRMAIDEDPS BOLLAVARAM,న్ర్మైడెడిప్స్ బొల్లవరం
28211801502,NRMAIDEDHS BOLLAVARAM,న్రాయైదేదేద్స్ బొల్లవరం
28211801701,MPPS REMADUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రేమాడూరు
28211801801,MPPS(HW) NAYAKALLU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (హెచ్.డబల్యు.) నాయకళ్ళు
28211801802,MPUPS NAYAKALLU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) నాయకళ్ళు
28211801901,MPUPS KONGANAPADU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) కొంగనపాడు
28211801902,"ACHARYA RANGA REDDY EMS, KONGANAPADU",ఆచార్య రంగ రెడ్డి ఇంగ్లీష్ మీడియం పాఠశాల కొంగనపాడు
28211802001,MPPS(R) ULINDAKONDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అర్.) ఉలిందకొండ
28211802002,MPPS(BC) ULINDAKONDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (బి.సి.) ఉలిందకొండ
28211802003,MPPS(HW) ULINDAKONDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (హెచ్.డబల్యు.) ఉలిందకొండ
28211802004,MPPS YERRAKATVA.,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఏర్రకట్వ
28211802006,GOVT.DNTPS K.THANDA,ప్రభుత్వ డి.ఎన్.టి.పి.ఎస్. కె. థాంద
28211802007,ZPHS ULINDAKONDA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ఉలిందకొండ
28211802008,"ST. MARY EM S, ULINDAKONDA",సెయింట్ మారీ EM ఎస్. ఉలిందకొండ
28211802009,SVUP SCHOOL ULINDAKONDA,స్వూప్ పాఠశాల ఉలిందకొండ
28211802101,MPPS YAPARLAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) యాపర్లపాడు
28211890401,MPPS M.G.NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎం.జి. నగర్
28211890402,MPPS KALLUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కల్లురు
28211890403,MPPS(U) KALLUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) కల్లురు
28211890404,MPPS(U) MUZAFFAR NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) ముజఫర్ నగర్
28211890405,MPPS NTR NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎన్.టి.ఆర్ నగర్
28211890406,MPPS NIRMAL NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నిర్మల్ నగర్
28211890407,MPPS GATTAIAH NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గట్టయ్య నగర్
28211890408,MPPS HB COLONY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) హెచ్.బి. కాలనీ
28211890409,MPPS GOVARDHAN NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గవర్ధన్ నగర్
28211890411,MPPS CH.MUNI NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సి.హెచ్. ముని నగర్
28211890412,MPPS(U) SHAREEN NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) షరీన్ నగర్
28211890413,MPPS SHAREEN NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) షరీన్ నగర్
28211890414,MPPS KASTURI NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కస్తూరి నగర్
28211890415,MPPS SWAMY REDDY NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) స్వామి రెడ్డి నగర్
28211890416,MPPS NRR COLONY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎన్.అర్.అర్. కాలనీ
28211890417,MPUPS(U) IGBC COLONY,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) (యు.) ఇగ్బీ కాలనీ
28211890418,"SRI RAGHAVENDRA VIDYA SADAN, KRISHNA NAGAR, KALLUR",శ్రీ రాఘవేంద్ర విద్యా సదన్ కృష్ణ నగర్ కల్లురు
28211890419,SARVEPALLI ENG S,సర్వేపల్లి ఇంగ్లీష్ ఎస్.
28211890423,GOOD SHEPHERD ENG S,గుడ్ షెపర్డ్ ఇంగ్లీష్ ఎస్.
28211890425,ST. JOSEPHS E/M S,సెయింట్ జోసెఫ్స్ EM ఎస్.
28211890427,NAVODAYA S EM,నవోదయ ఎస్. EM
28211890428,ST LOURDES ENG MED S,ఎస్.టి. లోర్డ్స్ ఇంగ్లీష్ మీడ్ ఎస్.
28211890435,NIZAMS  PUBLIC    EM&TM,నిజాంస్ పబ్లిక్ EM TM
28211890436,MINERVA S,మైనర్వ ఎస్.
28211890439,R S E M S,అర్. ఎస్. ఈ. ఎం. ఎస్.
28211890441,RAGHU M R S,రఘు ఎం. అర్. ఎస్.
28211890442,TAGORE VIDYA NIKETAN,ఠాగూర్ విద్యా నికేతన్
28211890443,MANIDEEP S,మానిదీప్ ఎస్.
28211890446,MARUTHI E & T M S,మారుతి ఈ. టి. ఎం. ఎస్.
28211890452,ZPHS SHAREEN NAGAR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) షరీన్ నగర్
28211890454,SRI SANTHINIKETHAN ENG&TE,శ్రీ సంతినికేతన్ ఇంగ్లీష్ టి.ఈ.
28211890455,RAVINDRA VIDYA NIKETAN,రవీంద్ర విద్యా నికేతన్
28211890458,ST JOSEPH ENG S,ఎస్.టి. జోసెఫ్ ఇంగ్లీష్ ఎస్.
28211890459,SRI RAGHAVENDRA VIDYA SAD,శ్రీ రాఘవేంద్ర విద్యా సద్
28211890461,SARVEPALLI  VIDYANILAYAM,సర్వేపల్లి విద్యానీళయం
28211890462,GOOD SHEPHERD ENGLISH SCH,గుడ్ షెపర్డ్ ఇంగ్లీష్ పాఠశాల
28211890464,ADARSA VIDYA MANDIR HIGH,ఆదర్శ విద్యా మందిర్ ఉన్నత
28211890466,UNIQUE E/M S,యునిక్వే EM ఎస్.
28211890469,TAGORE HIGH S,ఠాగూర్ ఉన్నత ఎస్.
28211890471,ST LOURDES E M S,ఎస్.టి. లోర్డ్స్ ఈ. ఎం. ఎస్.
28211890473,PRATHIBHA HIGH S,ప్రతిభ ఉన్నత ఎస్.
28211890475,SHRI ADITYA VIDYA NILAYAM,శ్రీ ఆదిత్య విద్యా నిలయం
28211890477,MPPS MUZAFFAR NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ముజఫర్ నగర్
28211890480,MPUPS IGBC COLONY,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఇగ్బీ కాలనీ
28211890481,AKSHARASRI CONCEPT S,అక్షరాశ్రీ కొన్సెప్త్ ఎస్.
28211890482,JAYASAI VIDYALAYAM,జయసై విద్యాలయం
28211890483,CAMBRIDGE ENG PS,కాంబ్రిడ్జ్ ఇంగ్లీష్ ప్రాథమిక పాఠశాల
28211890484,BARATHIYA VIDYA NIKE,బారతీయ విద్యా నీకే
28211890497,ZPHS MUZAFFAR NAGAR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ముజఫర్ నగర్
28211890498,VIJETHA EM&TM H.S.,విజేత EM TM ఉన్నత పాఠశాల
28211890499,"SREE SREENIVASA EM/TM HS, SOMAPPA COLONY, BCAMP",శ్రీ శ్రీనివాస EM&TM ఉన్నత పాఠశాల సోమప్ప కాలనీ బ్కాంప్
28211890503,"KESHAVA REDDY TALENT  HS, KRISHNA NAGAR",కేశవ రెడ్డి టలెంట్ ఉన్నత పాఠశాల కృష్ణ నగర్
28211890505,"KESHAVA REDDY CONCEPT HS, KRISHNAG NAGAR",కేశవ రెడ్డి కొన్సెప్త్ ఉన్నత పాఠశాల కృష్ణగా నగర్
28211890506,KESHAVA REDDY  HS(SLN),కేశవ రెడ్డి ఉన్నత పాఠశాల (ఎస్.ఎల్.ఎన్.)
28211890507,KESHAVA REDDY PS (KN),కేశవ రెడ్డి ప్రాథమిక పాఠశాల (కె.ఎన్.)
28211890508,KESAVA REDDY PS (SLN),కేశవ రెడ్డి ప్రాథమిక పాఠశాల (ఎస్.ఎల్.ఎన్.)
28211890514,"V. PULLA REDDY MEMORIAL SCHOOL, VASAVI NAGAR, KALLUR",వి. పుల్లా రెడ్డి మెమోరియల్ పాఠశాల వాసవి నగర్ కల్లురు
