UDISE Code,English Title,Telugu Title
28214001305,ZPHS BODEMMANUR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) బోడెమ్మానూర్
28214001306,"SRI SARASWATHI VIDYA MANDIR,UP SCHOOL PUCHAKAYALAPALLI",శ్రీ సరస్వతి విద్యా మందిర్ ప్రాధమికోన్నత పాఠశాల పుచకయలపల్లి
28214001401,MPPS INJEDU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఇంజేదు
28214001501,MPPS(REG) KONDUPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (రేగ్) కొండుపల్లి
28214001502,MPPS(SPL) KONDUPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) కొండుపల్లి
28214001503,ZPHS KONDUPALLE,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) కొండుపల్లి
28214001601,MPPS(REG) SARVIAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (రేగ్) సర్వీపల్లి
28214001602,MPPS(SPL) SARVAIPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) సర్వైపల్లె
28214001701,MPPS(SPL) PPEDDAEMMANUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) పపెడ్డేమనూరు
28214001702,MPUPS PEDDA EMMANUR,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) పెదా ఎమనూర్
28214001803,MPPS KAKARAWADA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కాకరావాద
28214001901,MPUPS R.JAMULADINNE,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) అర్. జములదిన్నే
28214100101,MPPS(SPL) GUNDUPAPALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) గుందుపాపాల
28214100102,MPPS UMAPATHI NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉమపతి నగర్
28214100103,MPPS(MAIN) GUNDUPAPALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) గుందుపాపాల
28214100201,MPPS(DPEP) W.GOVINDINNE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (డి.పి.ఈ.పి.) డబల్యు. గోవిందిన్నే
28214100202,MPPS(R) W.KOTHAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అర్.) డబల్యు. కొత్త పల్లి
28214100203,MPPS(SPL) W.KOTHAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) డబల్యు. కొత్త పల్లి
28214100204,"SIDDIQUI AIDED URDU P.S, W.GOVIDNINE",సిద్దిక్వు ఎయిడెడ్ ఉర్దూ ప్రాథమిక పాఠశాల డబల్యు. గోవిడ్నిన్
28214100205,MPPS W.GOVINDINNE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) డబల్యు. గోవిందిన్నే
28214100206,ZPHS W.KOTHAPALLI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) డబల్యు. కొత్త పల్లి
28214100301,MPPS(SPL) CHAKARAJUVEMULA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) చకరాజువేముల
28214100302,MPPS(U) CHAKARAJUVEMULA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) చకరాజువేముల
28214100304,MPPS(BC) CHAKARAJUVEMULA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (బి.సి.) చకరాజువేముల
28214100305,MPPS(M) CHAKARAJUVEMULA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎం.) చకరాజువేముల
28214100401,MPPS BURRAREDDIPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బుర్రరెడ్డిపల్లె
28214100402,MPPS(DPEP) INDIRANAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (డి.పి.ఈ.పి.) ఇందిరానగర్
28214100501,MPPS ARJUNAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అర్జునాపురం
28214100603,ZPHS BHAGYANAGARAM,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) భాగ్యనగరం
28214100801,MPPS(U) DORNIPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) దొర్నిపాడు
28214100802,MPPS(NEW) DORNIPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (కొత్త) దొర్నిపాడు
28214100805,MPPS(R) DORNIPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అర్.) దొర్నిపాడు
28214100806,MPPS(SPL) DORNIPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) దొర్నిపాడు
28214100807,DHARANIUPS DORNIPADU,ధరనివ్ప్స్ దొర్నిపాడు
28214100808,ZPHS DORNIPADU,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) దొర్నిపాడు
28214100810,"SRIVANI VIDYANIKETAN, DORNIPADU",శ్రీవాణీ విద్యానికేతన్ దొర్నిపాడు
28214100812,KGBV  DORNIPADU,కస్తూర్బా గాంధీ బాలికా విద్యాలయ (KGBV) దొర్నిపాడు
28214100814,"Sri.Vivekananada UP School, Dornipadu",శ్రీ వివేకననన్నాడు ప్రాధమికోన్నత పాఠశాల దొర్నిపాడు
28214100902,MPUPS KRISTIPADU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) క్రీస్టిపాడు
28214200201,MPPS(BC) JULEPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (బి.సి.) జూలెపల్లె
28214200202,MPPS(M) JULEPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎం.) జూలెపల్లె
28214200301,MPUPS M.CHINTAKUNTA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఎం. చింతకుంట
28214200401,MPPS S.NAGULAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎస్. నూలగులవరం
28214200402,MPUPS NEHRU NAGAR,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) నెహ్రూ నగర్
28214200501,MPPS SAMBAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సంబవరం
28214200502,MPUPS PARVATHIPURAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) పర్వతిపురం
28214200601,MPPS DEEBAGUNTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) దేబాగుంట్ల
28214200602,MPPS BABA NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బాబా నగర్
28214200603,MPPS PASURAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పాసురపాడు
28214200604,ZPHS DEEBAGUNTLA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) దేబాగుంట్ల
28214200701,MPPS KANALAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కనాలపల్లి
28214200803,MPPS JILLELA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జిల్లెల
28214200804,SIDDIQUE AIDEDPS JILLELA,సిడ్డీక్వ్ ఎయిడెడ్ ప్రాధమిక పాఠశాల జిల్లెల
28214200805,SIDDIQUE HS JILLELA,సిడ్డీక్వ్ ఉన్నత పాఠశాల జిల్లెల
28214200806,USHODAYA VIDYA NIKETHAN U,ఉషోదయ విద్యా నికేతన్ యు.
28214200901,MPPS(DPEP) GOSAPDU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (డి.పి.ఈ.పి.) గోసపండు
28214200902,MPES(M) GOSPADU,ఎంపీస్ (ఎం.) గోస్పడు
28214200903,ZPHS GOSPADU,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) గోస్పడు
28214200904,SRI SARADA JYOTHI E/M U.P,శ్రీ శారద జ్యోతి EM ప్రాధమికోన్నత
28214200907,SRI MAHARSHI PUBLIC S,శ్రీ మహర్షి పబ్లిక్ ఎస్.
28214200908,SRISHARADAJYOTHIEMS,శ్రీశారాదజ్యోత్యోతియోమ్స్
28214200909,KGBV GOSPADU,కస్తూర్బా గాంధీ బాలికా విద్యాలయ (KGBV) గోస్పడు
28214200911,"A.P MODEL SCHOOL, GOSAPDU",ఎపి మోడల్ పాఠశాల గోసపండు
28214201001,MPPS TELLAPURI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తెల్లపూరి
28214201101,MPPS RAYAPUDU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రాయపుడు
28214201301,MPPS S.KULLUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎస్. కుల్లూరు
28214201302,MPPS VENTIVELAGALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వెంటివెలగల
28214201401,MPPS B.V.NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బి.వి. నగర్
28214201402,MPUPS(U) YALLUR,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) (యు.) యాలూర్
28214201404,MPPS(SPL) YALLUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) యాలూర్
28214201405,MPPS(M) YALLUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎం.) యాలూర్
28214201407,ZPHS YALLUR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) యాలూర్
28214201501,MPPS(U) M.KRISHNAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) ఎం. కృష్ణాపురం
28214201502,MPUPS M.KRISHNAPURAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఎం. కృష్ణాపురం
28214300101,MPPS PEDDAKOPPERLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పెద్దకొప్పర్ల
28214300201,MPPS M.GOVINDINNE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎం. గోవిందిన్నే
28214300202,MPUPS CHINNA KOPPERLA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) చిన్న కొప్పర్ల
28214300301,MPPS VALLAMPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వాళ్ళంపాడు
28214300501,MPPS(R) REVANUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అర్.) రెవనూరు
28214300502,MPPS(SPL) REVANUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) రెవనూరు
28214300503,ZPHS REVANUR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) రెవనూరు
28214300601,MPPS MOGALAI UPPALUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మొగలై ఉప్పాలూరు
28214300701,MPPS KALUGOTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కలుగొట్ల
28214300702,MPUPS KALUGOTLA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) కలుగొట్ల
28214300801,MPPS JOLADARASI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జొలదరసి
28214300901,MPPS VELGATUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వెల్గేటూరు
28214301001,MPUPS BIJINAVEMULA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) బిజినవేముల
28214301101,MPPS AMADALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అమదల
28214301201,MPPS(SPL) SOUDERDINNE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) సౌదర్డిన్నే
28214301202,MPPS SOUDERDINNE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సౌదర్డిన్నే
28214301401,MPPS GUNAJALAPDU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గుణజలప్డు
28214301402,MPPS(URDU) KOILAKUNTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఉర్దూ) కోయిలకుంట్ల
28214301403,MPPS (GNAGAR) KOILAKUNTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (జ్నాగర్) కోయిలకుంట్ల
28214301404,ST.JOSEPHS PRIMARY.SCHOO,ఎస్.టి. జోసెఫ్స్ ప్రాథమిక పాఠశాల
28214301407,"SREE GAYATHRI VIDYAMANDIR, SNATHAPETA, KKL",శ్రీ గయత్రి విద్యామందిర్ స్నాథపేట కె.కె.ఎల్.
28214301410,MPPS(MAIN) KOILAKUNTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) కోయిలకుంట్ల
28214301411,MPPS(PETA) KOILAKUNTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (పేట) కోయిలకుంట్ల
28214301412,MPPS(SPL) KOILAKUNTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) కోయిలకుంట్ల
28214301413,SRI MURALI KRISHNA KKL,శ్రీ మురాలి కృష్ణ కె.కె.ఎల్.
28214301414,"SRI SARADA VIDYA MANDIRAM, KKL",శ్రీ శారద విద్యా మందిరం కె.కె.ఎల్.
28214301416,"ADARSHA UP S, NEAR AYYAPPA SWMAY TEMPLE, KKL",ఆదర్శ ప్రాధమికోన్నత ఎస్. సమీపంలో అయ్యప్ప స్యూమే ఆలయం కె.కె.ఎల్.
28214301417,"SAPTAGIRI UP S, KOILAKUNTLA",సప్తగిరి ప్రాధమికోన్నత ఎస్. కోయిలకుంట్ల
28214301418,"SVP VIKAS UP S, GUNJAPADU ROAD, KKL",ఎస్.వి.పి. వికాస్ ప్రాధమికోన్నత ఎస్. గుంజపాపాడు రోడ్ కె.కె.ఎల్.
28214301419,ZPHS(G) KOILAKUNTLA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) (జి.) కోయిలకుంట్ల
28214301420,ZPHS(U) KOILAKUNTLA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) (యు.) కోయిలకుంట్ల
28214301421,"ST JOSEPHS HIGH S, KKL",ఎస్.టి. జోసెఫ్స్ ఉన్నత ఎస్. కె.కె.ఎల్.
28214301423,GOVT.HS KOIALKUNTLA,ప్రభుత్వ ఉన్నత పాఠశాల కోయాల్కుంట్ల
28214301424,"SREE GAYATHRI HIGH S, SNATHAPETA, KKL",శ్రీ గయత్రి ఉన్నత ఎస్. స్నాథపేట కె.కె.ఎల్.
28214301429,"PRAGATHI UP S, BACK SIDE OF SLV TAKIES, KKL",ప్రేగతి ప్రాధమికోన్నత ఎస్. బ్యాక్ సైడ్ ఆఫ్ ఎస్.ఎల్.వి. టేకీస్ కె.కె.ఎల్.
28214301436,"SAI CHIDANANDA UP S, NEAR PR TAKIES, KKL",సాయి చిదానంద ప్రాధమికోన్నత ఎస్. సమీపంలో పి.అర్. టేకీస్ కె.కె.ఎల్.
28214301437,"SRI VIKAS EM&TM HIGH S, GUNALAPADU ROAD, KKL",శ్రీ వికాస్ EM TM ఉన్నత ఎస్. గుణాలపాడు రోడ్ కె.కె.ఎల్.
28214301442,"SAPTHAGIRI HS,KOILAKUNTLA",సప్తగిరి ఉన్నత పాఠశాల కోయిలకుంట్ల
28214301443,"ADARSHA HS, KOILAKUNTLA",ఆదర్శ ఉన్నత పాఠశాల కోయిలకుంట్ల
28214301444,"PRAGATHI PUBLIC HIGH SCHOOL, KOILAKUNTLA",ప్రేగతి పబ్లిక్ ఉన్నత పాఠశాల కోయిలకుంట్ల
28214301446,"SRI SRINIVASA PS, KOILAKUNTLA",శ్రీ శ్రీనివాస ప్రాథమిక పాఠశాల కోయిలకుంట్ల
28214301447,"SRI SWAMY VIVEKANANDA EM UP SCHOOL, KOILAKUNTLA",శ్రీ స్వామి వివేకానంద EM ప్రాధమికోన్నత పాఠశాల కోయిలకుంట్ల
28214301448,"SRI SRINIVASA HIGH SCHOOL, KOILAKUNTLA",శ్రీ శ్రీనివాస ఉన్నత పాఠశాల కోయిలకుంట్ల
28214301449,"LIFE ENERGY EM UP SCHOOL, KOILAKUNTLA",లైఫ్ ఎనర్జీ EM ప్రాధమికోన్నత పాఠశాల కోయిలకుంట్ల
28214301501,MPPS(R) BHEEMUNIPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అర్.) భీమునిపాడు
28214301502,MPPS(SPL) BHEEMUNIPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) భీమునిపాడు
28214301503,ZPHS BHEEMUNIPADU,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) భీమునిపాడు
28214301601,MPPS(HW) KAMPAMALLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (హెచ్.డబల్యు.) కంపమాల్ల
28214301602,MPUPS KAMPAMALLA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) కంపమాల్ల
28214301801,MPPS(R) GULLADURTHY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అర్.) గుల్లదూర్తి
28214301802,MPPS(SPL) GULLADURTHY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) గుల్లదూర్తి
28214301803,ZPHS GULLADURTHY,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) గుల్లదూర్తి
28214400101,MPPS KATIKAVANIKUNTA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కత్తికావణికుంటా
28214400102,MPPS FATHENAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఫాథెనగర్
28214400201,MPUPS YERRAGUDI,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఏర్రగుడి
28214400501,MPUPS(U) CHERUVUPALLI,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) (యు.) చేరువుపాల్లి
28214400502,MPUPS CHERUVUPALLI,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) చేరువుపాల్లి
28214400601,MPPS(M) PALUKUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎం.) పాలుకూరు
28214400602,MPPS(DPEP) PALUKUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (డి.పి.ఈ.పి.) పాలుకూరు
28214400603,MPPS GOVINDINNE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గోవిందిన్నే
28214400604,MPPS(U) PALUKUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) పాలుకూరు
28214400605,MPPS DEVANAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) దేవనగర్
28214400606,MPUPS R.PURAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) అర్. పురం
28214400607,USHODAYA U P S,ఉషోదయ యు. పి. ఎస్.
28214400608,ZPHS PALAKUR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పాలకూరు
28214400616,SRI SARASWATHI PUBLIC SCHOOL(EM)&(TM) B.PALLI,శ్రీ సరస్వతి పబ్లిక్ పాఠశాల (EM) (TM) బి. పల్లి
28214400617,SRI VASAVI VIDYA MANDIR  UPS (E.M&T.M) PALUKUR,శ్రీ వాసవి విద్యా మందిర్ ప్రాథమికోన్నత పాఠశాల (EM TM) పాలుకూరు
28214400618,SRI VENKATESWARA (EM&TM)UP SCHOOL PALUKUR,శ్రీ వెంకటేశ్వర (EM TM) ప్రాధమికోన్నత పాఠశాల పాలుకూరు
28214400701,MPPS RAMATHEERTHAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రామతీర్థం
28214400802,MPPS(H COLONY),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (హెచ్. కాలనీ)
28214400901,MPPS NANDIVARGAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నందివర్గం
28214400902,SIDDIQUI AIDED URDU ELE.S,సిద్దిక్వు ఎయిడెడ్ ఉర్దూ ఈ.ఎల్.ఈ. ఎస్.
28214400903,ZPHS NANDIVARGAM,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) నందివర్గం
28214401001,MPUPS JILLELLA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) జిల్లెల్లా
28214401102,VIJAYA NIKETHAN PS THIMMAPURAM,విజయ నికేతన్ ప్రాథమిక పాఠశాల తిమ్మపురం
28214401103,VIJAYA NIKETHAN HIGH SCHOOL THIMMAPURAM,విజయ నికేతన్ ఉన్నత పాఠశాల తిమ్మపురం
28214401201,MPPS(M) NANDAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎం.) నందవరం
28214401202,MPPS(SC) NANDAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్ సి) నందవరం
28214401401,MPPS(SC) ENAKANDLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్ సి) ఈనకండ్ల
28214401402,MPUPS ENAKANDLA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఈనకండ్ల
28214401601,MPPS GULAMALIABAD,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గులమలియాబాద్
28214401702,MPPS PASUPULA THANDA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పసుపుల థాంద
28214401704,GOVT.PS C.R.P.THANDA,ప్రభుత్వ ప్రాథమిక పాఠశాల సి.అర్.పి. థాంద
28214401705,MPPS PEDDARAJUPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పెద్దరాజూపాలెం
28214401706,ZPHS PASUPALA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పసుపాల
28214401801,MPUPS KRISHNAGIRI,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) కృష్ణగిరి
28214401901,MPPS CHERLOKOTHURU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చెర్లోకోతూరు
28214402001,MPPS JWALAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జ్వాలపురం
28214402102,MPPS MADASUPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మదసుపల్లి
28214402103,MPPS SADUKOTTAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సదుకొత్తం
28214402104,SRI UMAMAHESWARA PS,శ్రీ ఉమామహేశ్వర ప్రాథమిక పాఠశాల
28214402105,SRI UMAMAHESWARA H S,శ్రీ ఉమామహేశ్వర హెచ్. ఎస్.
28214402106,SRI RAVI KIRAN HS,శ్రీ రవి కిరణ్ ఉన్నత పాఠశాల
28214402201,MPPS YAGANTIPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) యాగంటిపల్లి
28214402202,ZPHS YAGANTIPALLE,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) యాగంటిపల్లి
28214402301,MPPS  BATHULURUPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బతులూరుపాడు
28214402401,MPPS PANDLAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పండ్లపురం
28214402601,MPPS VITTALAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) విత్తలపురం
28214402701,MPPS TANGUTOOR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) టంగ్వూట్రు
28214402702,ZPHS TANGUTOOR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) టంగ్వూట్రు
28214402801,MPPS APPLAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అప్లాపురం
28214402802,SIDDIQUE AIDED URDU PS APPALAPURAM,సిడ్డీక్వ్ ఎయిడెడ్ ఉర్దూ ప్రాథమిక పాఠశాల అప్పలాపురం
28214402901,MPPS KAIPA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కైపా
28214402902,ZPHS KAIPA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) కైపా
28214403002,AUXILIUM VIDYA NIKETAN PS MITTAPALLE,ఆక్సిలియం విద్యా నికేతన్ ప్రాథమిక పాఠశాల మిట్టాపల్లె
28214403003,AUXILIUM VIDYA NIKETAN HS MITTAPALLE,ఆక్సిలియం విద్యా నికేతన్ ఉన్నత పాఠశాల మిట్టాపల్లె
28214403101,MPPS PANCHAMPETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పంచంపేట
28214403102,MPPS(UG) B.PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.జి.) బి. పల్లి
28214403103,MPPS(BC COLONY) B.PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (బి.సి. కాలనీ) బి. పల్లి
28214403104,MPPS(TELUGU PETA) B.PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (తెలుగు పేట) బి. పల్లి
28214403105,MAHABOOB AIDEDPS B.PALLI,మహబాబూబ్ ఎయిడెడ్ ప్రాధమిక పాఠశాల బి. పల్లి
28214403106,SIDDIQUE AIDED(U)PS,సిడ్డీక్వ్ ఎయిడెడ్ (యు.) ప్రాథమిక పాఠశాల
28214403107,SIDDIQUE AIDED URDU PRIMA,సిడ్డీక్వ్ ఎయిడెడ్ ఉర్దూ ప్రీమా
28214403108,NAYAB RASOOL AIDED PS BANAGANAPALLI,నయాబ్ రసూల్ ఎయిడెడ్ ప్రాథమిక పాఠశాల బనగానపల్లి
28214403109,NEHRU AIDED ELE SCHOOL BANAGANAPALLI,నెహ్రూ ఎయిడెడ్ ఈ.ఎల్.ఈ. పాఠశాల బనగానపల్లి
28214403110,EVEREST PS BANAGANAPALLI,ఎవరెస్ట్ ప్రాథమిక పాఠశాల బనగానపల్లి
