UDISE Code,English Title,Telugu Title
28204400802,MPPS MANGAMPET (HW),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మంగంపెట్ (హెచ్.డబల్యు.)
28204400805,CHINMAYA HARI HARA VIDHYALAYA,చిన్మయ హరి హరా విధ్యాలయ
28204400807,APMDC PUBLIC SCHOOL,ఆపండీసీ పబ్లిక్ పాఠశాల
28204400901,MPPS MUKKAVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ముక్కవారిపల్లి
28204400903,MPPS M.BALIJAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎం. బలిజపల్లి
28204400905,MPPS AMRUTHAVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అమృతావరిపల్లి
28204400909,ZPHS MUKKAVARIPALLI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ముక్కవారిపల్లి
28204400910,APRS HS MUKKAVARIPALLI,ఆపృష్స్ ఉన్నత పాఠశాల ముక్కవారిపల్లి
28204400912,MACCA HS MUKKAVARIPALLI,మాక్కా ఉన్నత పాఠశాల ముక్కవారిపల్లి
28204400913,MACCA PS MUKKAVARIPALLI,మాక్కా ప్రాథమిక పాఠశాల ముక్కవారిపల్లి
28204400914,KGBV OBVPALLE,కస్తూర్బా గాంధీ బాలికా విద్యాలయ (KGBV) వబివ్పల్లె
28204401001,MPPS CHINNA ORAMPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చిన్న ఓరంపాడు
28204401003,MPPS AYYALARAJUPALLI H.W,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అయ్యాలరాజుపల్లి హెచ్.డబల్యు.
28204401004,MPPS OBULAVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వబ్లవరిపల్లి
28204401006,MPPS PUNNATIVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పున్నతివాతివారిపల్లి
28204401007,MPPS SANGEEVANAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సంగీవనగర్
28204401008,MPPS KATIKAMVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కటికంవారిపాల్లి
28204401009,MPPS H.W.COLONY -II,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) హెచ్.డబల్యు. కాలనీ II
28204401010,MPPS MUDINEPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ముదినేపల్లి
28204401012,MPPS C.O.KAMMAPALLI H.W,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సి.ఓ. కమ్మపల్లి హెచ్.డబల్యు.
28204401013,MPPS WEAVERSCOLONY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వీవర్స్కాలనీ
28204401015,MPPS GOLLAPALLI H W,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గొల్లపల్లి హెచ్. డబల్యు.
28204401017,ZPHS CHINNAORAMPADU,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) చిన్నాఓరంపాడు
28204401018,ZPHS OBULAVARIPALLI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) వబ్లవరిపల్లి
28204401019,MPPS SIVA SANKARA PURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) శివ సంకర పురం
28204401023,SREEVANI HS OBV PALLE,శ్రీవని ఉన్నత పాఠశాల ఓ.బి.వి. పల్లె
28204401024,SREEVANI PS OBV PALLE,శ్రీవని ప్రాథమిక పాఠశాల ఓ.బి.వి. పల్లె
28204401025,S.C.B.UPS OBV PALLE,ఎస్.సి.బి. ప్రాథమికోన్నత పాఠశాల ఓ.బి.వి. పల్లె
28204401026,SRI RISHI EM UP SCHOOL,శ్రీ రిషి EM ప్రాధమికోన్నత పాఠశాల
28204401101,MPPS J.VADDIPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జె. వడ్డిపల్లి
28204401201,MPPS CHENNARAJUPODU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చెన్నరాజూపోడు
28204401202,MPPS SOMAKULAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సోమకులపల్లి
28204401204,MPPS CHELAMPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చెలంపాలెం
28204401205,MPPS THADIKALABAILU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తదికలావబయిలు
28204401207,MPUPS KORLAKUNTA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) కొర్లకుంటా
28204401208,ZPHS.CHENNA RAJUPODU,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) చెన్న రాజుపోదు
28204401209,SC UPS CHENNARAJUPODU,ఎస్ సి ప్రాథమికోన్నత పాఠశాల చెన్నరాజూపోడు
28204401301,MPPS Y.KOTA (S.W),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వై. కోట (ఎస్.డబల్యు.)
28204401304,MPPS Y.KOTA(MAIN),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వై. కోట (మెయిన్)
28204401306,MPPS BALAJINAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బలజీనగర్
28204401307,MPPS YEDDULAVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఏడ్డులవారిపల్లి
28204401308,MPPS SIVAJINAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సివాజినగర్
28204401309,MPPS THIRUGUDUPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తిరుగుదుపల్లి
28204401310,MPUPS BALIREDDY PALLI,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) బలిరెడ్డి పల్లి
28204401311,ZPHS Y.KOTA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) వై. కోట
28204401312,SIDDHARTHA EM SCHOOL,సిద్ధార్థ EM పాఠశాల
28204401401,MPPS THALLEMVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తల్లెంవరిప్వరిపల్లి
28204401402,MPPS G.V.PURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జి.వి. పురం
28204401403,MPPS G.KOTHAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జి. కొత్త పల్లి
28204401404,MPPS CHENCHUVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చెంచువరిపాల్లి
28204401405,MPPS GADELA(H.W),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గేడెల (హెచ్.డబల్యు.)
28204401406,MPPS GADELA STCOLONY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గేడెల స్ట్కాలనీ
28204401407,MPUPS GADELA (VILL),మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) గేడెల (వి.అయి.ఎల్.ఎల్.)
28204401501,MPPS NUKANAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నూకానపల్లి
28204500102,MPPS SR PALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎస్.అర్. పాలెం
28204500201,MPPS BAVIKADA PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బావికాద పల్లి
28204500205,MPPS THIPPAYAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తిప్పయపాల్లి
28204500206,ZPHS BAVIKADAPALLI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) బవికడపల్లి
28204500302,MPPS E RAMAKKAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఈ. రామక్కపల్లి
28204500303,MPUPS DEVASAMUDRAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) దేవసముద్రం
28204500402,MPPS VATHALUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వాథలూరు
28204500403,MPPS EDIGAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎదిగపల్లి
28204500404,MPPS V VATHALUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వి. వాథలూరు
28204500405,MPPS GOLLAVARIPALLI SC COLONY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గొల్లవరిపల్లి ఎస్ సి కాలనీ
28204500407,MPPS MALLEMVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మల్లెంవరిప్వరిపల్లి
28204500410,ZPHS VATHALUR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) వాథలూరు
28204500411,NEW ROYAL UP SCHOOL,కొత్త రాయల్ ప్రాధమికోన్నత పాఠశాల
28204500603,MPPS JAGUVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జాగువరిపాలిపల్లి
28204500610,SSVM UPS PULLAMPET,ఎస్.ఎస్.వి.ఎం. ప్రాథమికోన్నత పాఠశాల పుల్లంపేట్
28204500611,S B V D HS PULLAMPETA,ఎస్. బి. వి. డి. ఉన్నత పాఠశాల పుల్లంపేట
28204500613,SRI B.P.S.S HS PLP,శ్రీ బి.పి.ఎస్.ఎస్. ఉన్నత పాఠశాల పి.ఎల్.పి.
28204500614,SRI PRATHYUSHA PS PLP,శ్రీ ప్రత్యుష ప్రాథమిక పాఠశాల పి.ఎల్.పి.
28204500615,B.P.S PS PULLAMPETA,బి.పి.ఎస్. ప్రాథమిక పాఠశాల పుల్లంపేట
28204500617,SRI PRATHYUSHA HS,శ్రీ ప్రత్యుష ఉన్నత పాఠశాల
28204500618,SRI SIVA PARVATHI PS,శ్రీ శివ పర్వతి ప్రాథమిక పాఠశాల
28204500619,KGBV PULLAMPET,కస్తూర్బా గాంధీ బాలికా విద్యాలయ (KGBV) పుల్లంపేట్
28204500621,SRI SANTHINIKETHAN HS PULLAMPETA,శ్రీ సంతినికేతన్ ఉన్నత పాఠశాల పుల్లంపేట
28204500701,MPPS PH COLONY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పి.హెచ్. కాలనీ
28204500702,MPUPS PUTHANAVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) పుతనవారిపల్లి
28204500703,MPUPS PULLAMPETA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) పుల్లంపేట
28204500704,AP MODEL SCHOOL  PULLAMPET,ఎపి మోడల్ పాఠశాల పుల్లంపేట్
28204500801,MPPS ANANTHAIAHGARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అనంతయారిపరిపల్లి
28204500806,MPPS DEGALAVANDLAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) దేగాలవండవండపల్లి
28204500809,ZPHS ANANTHAMPALLI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) అనంతంపల్లి
28204500810,MPPS RAJUGARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రాజుగరిపల్లి
28204501001,MPPS UDUMUVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉముమువారిపల్లి
28204501003,ZPHS P V G PALLI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పి. వి. జి. పల్లి
28204501101,MPPS U V AGRAHARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) యు. వి. అగ్రహారం
28204501202,MPPS DONDLOPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) దొంద్లోపాల్లి
28204501301,MPUPS VALLURIPALLI,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) వాళ్ళూరిపల్లి
28204501502,MPPS KOMMANAVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కొమ్మనావారిపల్లి
28204501503,MPPS K RACHAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కె. రాచపల్లి
28204501504,ZPHS KOTHAPETA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) కోతపేట
28204501602,MPUPS DALAVAIPALLI,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) దళవైపల్లి
28204501701,MPUPS APPAYARAJUPET,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) అప్పయరాజూపేట
28204501901,MPPS SEETHARAMPETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సీతారంపేట
28204502001,MPPS ANANTHAMPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అనంతంపల్లి
28204502002,MPPS PERIYAVARAM (AW),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పేరియవరియావరం (ఎ.డబల్యు.)
28204502201,MPPS REDDIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రెడ్డిపల్లి
28204502203,MPPS EGUVAREDDIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎగువరెడ్డిపల్లిపల్లి
28204502204,MPPS T BALIJAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) టి. బలిజపల్లి
28204502205,MPPS KRISHNAMPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కృష్ణంపల్లి
28204502207,MPPS T KAMMAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) టి. కమ్మపల్లి
28204502208,GURU UPS REDDIPALLI,గురు ప్రాథమికోన్నత పాఠశాల రెడ్డిపల్లి
28204502209,ZPHS T KAMMAPALLI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) టి. కమ్మపల్లి
28204502210,MPPS EGUVAREDDY PALLE AW,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎగువరెడ్డి పల్లె ఎ.డబల్యు.
28204502212,MPPS STV NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎస్.టి.వి. నగర్
28204502301,MPPS RANGAMPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రంగంపల్లి
28204502302,MPPS R VADDIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అర్. వద్దిపల్లి
28204502303,MPPS R RACHAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అర్. రాచపల్లి
28204502305,MPPS R UPPARAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అర్. ఉప్పరపల్లి
28204502401,MPPS N BOTIMEEDAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎన్. బోటిమీదపల్లి
28204502402,MPPS PAPAKKAGARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పపక్కగరిపల్లి
28204502403,MPPS PULLAREDDY PALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పల్రెడ్‌డీడీ పల్లె
28204502404,MPPS A PUTHANAVARIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎ. పుతనవారిపల్లి
28204502406,MPPS ANANTHASAMUDRAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అనంతసముద్రం
28204600102,MPPS PEDDA PALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పెదా పల్లె
28204600103,MPPS CHINNA GOLLA PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చిన్న గొల్లా పల్లి
28204600104,MPPS VADALATURKA PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వదలతూర్క పల్లి
28204600105,MPPS PEDDA GOLLA PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పెదా గొల్లా పల్లి
28204600106,MPPS GUNTHARACHA PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గుంతరాచ పల్లి
28204600107,MPPS POOJARIVANDLAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పోజరివండ్లప్లపల్లి
28204600108,MPPS BG RACHA PALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బి.జి. రచ్చ పల్లె
28204600109,MPUPS SARREDDY GARI PALLY,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) సర్రెడ్డి గారి పల్లి
28204600110,ZPHS GUNTHA RACHA PALLY,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) గుంత రచ్చ పల్లి
28204600201,MPPS T SUNDI PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) టి. సుంది పల్లి
28204600202,MPPS T SUNDI PALLY (URDU),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) టి. సుంది పల్లి (ఉర్దూ)
28204600203,MPPS SIDDAREDDI GARI PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సిద్దరెడ్డి గారి పల్లి
28204600204,MPPS VENGAMARAJUGARIPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వెంగమరాజ్గమరిపల్లి
28204600205,MPPS PEDDA BALIJA PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పెదా బలిజ పల్లి
28204600206,MPPS SG MADIGA PALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎస్.జి. మడిగా పల్లె
28204600209,MPPS DGULLAVNDLA PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) దుగుళ్ళాళండ్ల పల్లి
28204600210,MPPS PEDDA MADIGA PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పెదా మడిగా పల్లి
28204600211,MPPS BURRALADINNEPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బుర్రాలదిన్నెప్నెపల్లి
28204600215,MPPS SIDDAREDDI GARI PALLI URDU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సిద్దరెడ్డి గారి పల్లి ఉర్దూ
28204600216,MPPS KAMMAGUTTA PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కమ్మగుట్ట పల్లి
28204600220,MPPS RACHAMUANDLA PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రచ్చమూండ్ల పల్లి
28204600226,VIJETHA UPS T SUNDU PALLE,విజేత ప్రాథమికోన్నత పాఠశాల టి. సుందు పల్లె
28204600227,ZPHS T SUNDU PALLE,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) టి. సుందు పల్లె
28204600228,SARADA HS T SUNDU PALLE,శారద ఉన్నత పాఠశాల టి. సుందు పల్లె
28204600229,VASISHTA HS T SUNDU PALLE,వశిష్ఠ ఉన్నత పాఠశాల టి. సుందు పల్లె
28204600230,SARADA PS T SUNDU PALLE,శారద ప్రాథమిక పాఠశాల టి. సుందు పల్లె
28204600231,LITTLE FLOWER PS TSUNDUPALLI,లిటిల్ ఫ్లవర్ ప్రాథమిక పాఠశాల త్సుందుపల్లి
28204600232,LITTLE FLOWER HS TSUNDUPALLI,లిటిల్ ఫ్లవర్ ఉన్నత పాఠశాల త్సుందుపల్లి
28204600236,SAI HS T SUNDU PALLE,సాయి ఉన్నత పాఠశాల టి. సుందు పల్లె
28204600238,VIJETHA HS,విజేత ఉన్నత పాఠశాల
28204600249,SRI SAI UP SCHOOL,శ్రీ సాయి ప్రాధమికోన్నత పాఠశాల
28204600254,SREE KATHYAYANI UP SCHOOL,శ్రీ కథ్యాని ప్రాధమికోన్నత పాఠశాల
28204600301,MPPS BHAGAM PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) భాగం పల్లి
28204600302,MPPS BHAGAM PALLY URDU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) భాగం పల్లి ఉర్దూ
28204600401,MPPS GANGI REDDY GARI PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గంగి రెడ్డి గారి పల్లి
28204600402,MPPS KUPPAGUTTA PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కుప్పగుట్ట పల్లి
28204600503,MPPS G REDDY VARI PALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జి. రెడ్డి వారి పల్లె
28204600504,MPPS CHAPPIDIVANDLAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చప్పిడివండివండపల్లి
28204600505,ZPHS REDDYVARIPALLE,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) రెడ్డివారిపాలిపాల్లే
28204600601,MPPS SONTAM VARI PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సొంతం వారి పల్లి
28204600602,MPPS J C KURAVAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జె. సి. కురవపల్లి
28204600603,MPPS KONDALA THURPU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కొండల తూర్పు
28204600604,MPPS URMADIGA PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉర్మడిగా పల్లి
28204600605,MPPS PAPANNAGARI PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పాపాన్‌నగరి పల్లి
28204600607,MPUPS GUNDLA PALLE,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) గుండ్ల పల్లె
28204600701,MPPS THIMMASAMUDRAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తిమ్మసముద్రం
28204600704,MPPS GUGUTTA PALLY (URDU),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గుగుత్త పల్లి (ఉర్దూ)
28204600705,MPPS SN COLONY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎస్.ఎన్. కాలనీ
28204600707,MPPS VADLA PALLE (H/W),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వడ్ల పల్లె (హెచ్.డబల్యు.)
28204600708,MPPS KOTHAPALLE (URDU),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కోతపల్లి (ఉర్దూ)
28204600709,MPPS CHINTALAIAH GARI PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చింతలయ్య గారి పల్లి
28204600710,ZPHS THIMMASAMUDRAM,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) తిమ్మసముద్రం
28204600711,MPUPS THIMMASAMUDRAM URDU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) తిమ్మసముద్రం ఉర్దూ
28204601001,MPPS RAYAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రాయవరం
28204601002,MPUPS RAYAVARAM (URDU),మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) రాయవరం (ఉర్దూ)
28204601003,MPPS JANGAM PALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జంగం పల్లె
28204601004,MPPS DEVANDLA PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) దేవండ్ల పల్లి
28204601006,MPPS KAVALI PALLE VIA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కావాలి పల్లె వియా
28204601007,MPPS REDDY VARI PALLI OF RVM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రెడ్డి వారి పల్లి ఆఫ్ అర్.వి.ఎం.
28204601008,MPPS BANDIVANDLA PALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బండివండ్ల పల్లె
28204601009,MPPS MACHIREDDIGARI PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మచిరెడ్డిగరి పల్లి
28204601010,MPPS SARIDI BANDA BIDIKI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సరిది బండ బిడికి
28204601012,MPPS KATARUMUDUKU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కత్తర్ముడుకు
28204601013,MPPS VV BIDIKI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వి.వి. బిడికి
28204601015,Y V R ZPHS RAYAVARAM,వై. వి. అర్. జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) రాయవరం
28204601101,MPPS MADITHADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మడితాడు
28204601104,MPPS BYNENIVARI PALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బైనెనివారి పల్లె
28204601105,MPPS MADITHADU(URDU),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మడితాడు (ఉర్దూ)
28204601107,MPPS KONDREDDIGARI PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కొంద్రెడ్రెడిగరీ పల్లి
28204601108,MPPS N TURUKA P (URDU),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎన్. తురుక పి. (ఉర్దూ)
28204601109,MPPS G K RACHA PALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జి. కె. రచ్చ పల్లి
28204601110,MPPS G K RACHAPALLI URDU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జి. కె. రాచపల్లి ఉర్దూ
28204601112,MPPS VANARACHA PALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వాణరాచ పల్లె
28204601113,MPPS MATHAMMA (HW),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మాతమ్మ (హెచ్.డబల్యు.)
28204601114,MPPS NAYANI VARIPALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నాయని వారిపల్లి
28204601115,MPPS KURUVA PALLE OF MADITHADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కురువ పల్లె ఆఫ్ మడితాడు
